influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 4.893493177336261019e-06 5.998234272640699416e+00 3.471403655796204113e-13 9.724471846558783300e-03 6.067759394575491072e+00 5.480393571491775501e-02 6.854774536078747760e-06 6.030166856840517120e+00 5.422206895926930028e-04 0.000000000000000000e+00 7.388955654341478052e-01 5.985568532807322706e-01 2.306066082493227019e-05 2.176301822825021492e+00 1.462698727591231293e-09 2.283191759019937159e-12 6.968368724153781060e-05 2.354755692349234911e-05 1.992648852572536446e-09 0.000000000000000000e+00 8.492587602619794268e-07 1.143324912075402260e-02 5.199424785586443352e-04 7.253703875524863953e-01 7.130853690302662456e-05 1.401059582127668244e-04 1.647014002539748916e-06 1.147323059415105716e-17 3.726104128519256431e+00 0.000000000000000000e+00 6.896703767195765167e+00 9.343029263217947356e-02 1.673808293469909118e-03 5.891417642175181157e+00 6.813745186047488788e-04 2.950782224715407520e-01 1.503077588986240769e-07 9.501510769368486820e+00 1.652210653411535779e-02 0.000000000000000000e+00 4.554863673464003976e-02 8.235116981474932984e+00 3.622125750538046735e-09 1.273350513637717344e-03 1.717023275510424407e-15 4.284268458796959139e-11 7.310144986216040664e-04 1.121606722054266131e-04 5.109000010267374936e-01 0.000000000000000000e+00 1.219584040235480504e+00 2.205948079842702038e-08 1.752783883431392187e-01 4.519014111790809049e-04 5.424408997749565614e-03 1.841678735684412760e-02 9.156073220493260223e+00 6.195563434948105019e+00 5.575410343432996019e-01 0.000000000000000000e+00 3.085027253594768704e-01 8.278818693216309296e-03 6.531955986807175263e-02 6.205699568957610823e-02 7.832809152369451411e+00 2.933493997556771619e-05 2.228133878313711064e-13 2.700121548197795022e-08 1.021437304344382295e-05 0.000000000000000000e+00 2.242109459908860764e-02 8.117129792185318049e-01 9.863219810613188532e-01 3.947232670613669558e+00 7.160149028987237291e-04 4.006506626058316256e-02 1.110905349907334192e-08 8.587415087062252539e+00 2.149165390359037975e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.414800901549208456e-07 3.960299812052063384e+00 6.067391161783357580e-13 5.728318038530517964e-02 8.623219876253999772e+00 1.699875202631335180e-01 1.075502059436400934e-05 5.357171738356633739e+00 5.613231936858923630e-05 0.000000000000000000e+00 1.462118354323802827e-01 7.118424103899635647e+00 2.873105591221410307e-06 1.850426046086763865e+00 8.510753452419845191e-10 8.444418863020466473e-13 5.589794021488759835e-05 3.860895958605143409e-05 5.068990046368871398e-10 0.000000000000000000e+00 7.685722966206167226e-07 1.033846582528929548e-03 3.452722840655839999e-05 4.365589466183727486e-04 4.113221204051092803e-05 2.074902873767659731e-04 7.788545389665478271e-07 4.429798170211855508e-19 4.373542261312687529e+00 0.000000000000000000e+00 3.846470932413781352e+00 1.121580828759056597e-01 8.885826063694752044e-04 1.307250598058058710e-01 8.856173946377541716e-05 2.942711765284213299e-01 1.845130901690705174e-07 9.938340381544094271e+00 5.010205889465046969e-02 0.000000000000000000e+00 2.974710314110396436e-01 9.853262639087024155e+00 2.649167674793258145e-09 3.451509720607417227e-03 1.310671484481202850e-15 7.154703572712698024e-11 9.981177818735857037e-05 3.902090504211241755e-04 1.761101876356524487e+00 0.000000000000000000e+00 1.052844055337961438e+00 1.530734610711537338e-08 1.520272762942722344e-01 3.683321526645852613e-04 1.184383858984015304e-02 5.004469422919837276e-03 7.135808187380046519e+00 3.775529882930106051e+00 1.883993263336780632e-02 0.000000000000000000e+00 2.010205299220768106e-03 6.943251245562685747e-02 1.025287551539872093e-03 4.825145044064234057e-01 5.710365599750612198e+00 8.014501292686133230e-06 6.654115869763679611e-14 2.686777277702295726e-08 7.384634490151664591e-06 0.000000000000000000e+00 2.242919885129288429e-02 2.009292189871455248e-01 6.032615682298280158e-01 2.973200880058544104e+00 3.276260438196907385e-04 1.873303892951120875e-01 8.411859533218154982e-09 7.756500157521434957e+00 8.125675733828660228e-05 0.000000000000000000e+00
0.000000000000000000e+00 1.301229710127449149e-07 6.081606553765238843e+00 1.545484733089080490e-12 6.182808230886312206e-02 7.098056878727579289e+00 5.197303481636661449e-01 7.374879245185904223e-05 4.603205128883566033e+00 1.638155889277624763e-04 0.000000000000000000e+00 3.272207342123387153e-01 7.055394343743058627e+00 5.468234675115727684e-06 7.028868369551878326e-01 1.327836790762629927e-09 1.602695902096841140e-12 7.289770212614155986e-05 1.006040266734120932e-05 9.151037624846473559e-10 0.000000000000000000e+00 5.848895368289442966e-07 4.779223738242581628e-03 9.839660589091830511e-04 4.963440213893943959e-04 1.122521066401324348e-03 1.958683037404574843e-04 2.650456279605402856e-08 5.297969894000519283e-19 5.428331223866272204e+00 0.000000000000000000e+00 2.148848736858587571e+00 6.132908360627902650e-02 7.756334507010659296e-03 2.098346994117901432e-01 9.014042533184458820e-05 9.776188167721225342e-02 9.802946804382700752e-08 2.404660160337350749e+00 4.146662283870729618e-03 0.000000000000000000e+00 3.243220579088870181e-01 3.574220558538678261e-01 8.168316022446092422e-10 3.272238455078817308e-03 1.662905781451782048e-16 5.734549108888417171e-11 1.267742865490230787e-04 4.101844695138851427e-04 1.165717390848575619e+00 0.000000000000000000e+00 4.316264056846392250e-01 1.385479969007579869e-07 7.056991230170853724e-01 6.785376688123841626e-04 4.545071916808799545e-02 1.238962576233954560e-01 6.120658065629450917e+00 2.176214406991795691e+00 9.240414004567000517e-02 0.000000000000000000e+00 2.544392575739037096e-03 1.827921820321196933e-01 2.304390946966336853e-03 3.638048168241137525e-01 6.421954097329540812e-01 2.044121917270105162e-05 2.347391903041714106e-13 8.811044544320734177e-08 1.544291820016690736e-06 0.000000000000000000e+00 1.683039382939062814e-02 1.652181613946581695e-01 1.054719345485161330e+00 3.547137644928568534e+00 3.612492049131066753e-04 1.872474944487925452e-01 5.166795365832771439e-09 5.721567872646044606e+00 3.581070576534208611e-04 0.000000000000000000e+00
0.000000000000000000e+00 9.139217069373774170e-08 5.722468613754220002e+00 2.175018230974659266e-12 1.242886188190736874e-01 8.840010791927483069e+00 6.541634009051683352e-01 2.370098746306338892e-04 7.827532565135909337e+00 4.297849684088042279e-06 0.000000000000000000e+00 1.988671829243232825e+00 2.912202540338226786e-01 2.889342244173811529e-06 3.863709050112063004e-01 1.016085091657795886e-09 6.988003069936101132e-13 3.270941333916948618e-05 1.191363830767193546e-06 2.069338021809083374e-09 0.000000000000000000e+00 3.472258489634863757e-06 3.479483964526614188e-03 1.305169308193479972e-03 1.361991329530947564e-02 5.601863507371601875e-04 5.652045021601185323e-04 1.931852496926464927e-09 1.761431283677775976e-19 6.076849300364620454e+00 0.000000000000000000e+00 1.496811932599776851e+00 4.576989032717070777e-02 8.772131066033587304e-03 6.298929777255075912e-02 5.317709958645369486e-06 7.319188181213909239e-02 3.508562066248494766e-08 7.129753529039981608e+00 6.043868664746652672e-03 0.000000000000000000e+00 3.398373159277339184e-01 2.085111676031477790e-01 4.029952893854597214e-11 1.572181629930435517e-02 7.657576139149723152e-17 4.998882603108957774e-11 6.793656095304808013e-04 1.272602544306143625e-03 5.143191259845840413e-02 0.000000000000000000e+00 1.532066877639496116e+00 3.130413851978387036e-08 1.806290743156794068e-02 1.402168705141790955e-03 1.687123001883229501e-01 4.924670315809597798e-01 5.928440629146912499e+00 8.453779615628384647e+00 9.727987853553042574e-02 0.000000000000000000e+00 3.466941923155362343e-03 1.448071890569841425e-01 7.685192455163468959e-04 5.977125897988851966e-01 1.087464352683982782e-01 1.086460882988351520e-04 3.823697593367640789e-13 1.042179708966276239e-07 5.339414503951323728e-06 0.000000000000000000e+00 3.843585439438821499e-02 8.559064800996373235e-01 2.091785991302897774e+00 1.051468987572437230e+00 2.332597821400887630e-04 1.165352940315483171e-01 2.287634620414962282e-11 2.620225280030728410e+00 2.997176766373792819e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.692476773247668175e-05 8.717967705340386786e+00 6.267809650571120076e-12 1.300584400196827806e-01 9.013350648643672969e+00 4.427891138969620721e-01 2.210867417257982980e-04 1.839708789660010613e-01 2.959534067778629334e-06 0.000000000000000000e+00 1.666949640721358428e+00 6.861046317066337163e-01 1.315551920166898510e-05 8.918121073504721164e-01 6.246537163335649645e-09 5.115046931064890010e-13 6.619180321597585809e-05 7.749374172358694300e-07 6.364083131620948396e-09 0.000000000000000000e+00 2.949772888509906658e-06 2.189506838332566478e-03 2.143517518214652941e-04 1.872149490067000037e-03 4.469714210676097076e-04 2.385392295965796643e-04 7.856184856437838090e-10 1.045482220016515324e-19 9.041274992610034644e+00 0.000000000000000000e+00 8.999760694014680151e-01 3.058293160270946290e-02 9.546839576503813110e-03 2.332199883491359663e-02 5.746898128939966830e-06 9.212730518177192351e-02 3.648257139089478182e-08 3.234908148160670294e+00 2.583564905352051248e-04 0.000000000000000000e+00 7.035465224180863508e-01 8.892139390367511664e-01 2.209199431347193512e-12 2.874336186181176978e-02 2.893748509814597382e-16 1.083505682015692641e-09 7.645826765117630375e-04 1.745797199605455749e-03 3.949030356193081182e-03 0.000000000000000000e+00 3.329356012326392666e-01 1.077814138013762370e-07 7.315798158320828762e-03 7.803246378124857607e-04 3.171365673149647568e-01 9.627804662462619012e-01 2.775072970897707325e+00 4.784014530005259225e+00 1.291970228307543822e+00 0.000000000000000000e+00 1.355416237040659409e-02 7.732208953087223169e-02 1.057729859069077928e-04 1.904774604852996545e+00 8.962540063449536687e-02 1.628916415472790558e-04 2.978667403230508629e-13 9.243987206748229249e-08 1.334717127946087950e-05 0.000000000000000000e+00 7.094715238706493510e-02 4.504676654586614593e-01 1.480582433467302339e+00 1.485999303536960359e-01 5.437896277858886838e-05 4.867489055988292179e+00 5.026578357596799958e-11 1.506555111383874879e+00 3.073390372678758576e-04 0.000000000000000000e+00
0.000000000000000000e+00 2.554414472409926969e-05 9.881594903288309695e+00 4.740722026730008564e-11 1.871484017411478851e-02 7.564082840370344840e+00 1.245738292242317469e+00 4.702539295500455640e-04 1.177929771081764540e-02 5.924929770564798190e-06 0.000000000000000000e+00 7.081801268746305000e-01 1.699070844532856839e+00 1.864432719542686270e-06 2.980477348607791788e-01 4.754061973313796281e-10 1.062960383999037593e-12 9.202107013023335888e-05 7.036079518617214157e-07 4.101782161778765034e-09 0.000000000000000000e+00 9.419060898634730055e-07 6.521186538057290993e-04 7.894594040579830949e-04 5.281853265228748234e-02 2.048943465648245775e-03 2.429445265043833418e-04 4.681652911564295728e-10 2.032004231103628859e-20 8.842205110845805294e+00 0.000000000000000000e+00 3.618373897955465601e+00 7.183279977705616867e-03 1.828918478311917020e-02 1.616673480503450638e-02 1.072244142130326304e-06 3.817365426418885266e-02 2.839370110273603390e-09 4.605579197541010750e+00 6.571261032523359989e-04 0.000000000000000000e+00 2.403414785683052335e-01 1.077412569454158975e+00 2.006342676784990776e-12 3.928642141183006503e-02 9.716038636743444382e-16 1.558282892395030503e-09 1.671179880077251594e-04 1.416378680054037427e-03 1.040569038358163303e-03 0.000000000000000000e+00 2.930826994497572002e+00 5.251814747237884441e-08 3.491016402118011196e-03 5.165014893233709978e-03 9.990096948053683867e-01 3.675093123123924221e-01 3.414956715098885986e+00 9.670354646230296947e-01 1.202263896972275425e+00 0.000000000000000000e+00 7.259693351482558558e-03 3.405004788784533887e-02 2.558330572292395917e-04 3.895547616556318538e+00 9.163236181981333772e-02 5.253415276532840458e-05 2.937708494714832927e-13 4.299576721590078231e-08 1.573527306739948335e-05 0.000000000000000000e+00 4.052867222411002390e-02 3.406811923825918131e-01 8.080687491421288948e-01 1.158612071741999122e-01 1.640277623216119637e-05 8.767376531972514542e+00 4.149708872888767548e-11 1.952836519904160184e+00 2.470503126024718634e-04 0.000000000000000000e+00
0.000000000000000000e+00 1.505427146948793308e-05 8.816685566879520763e+00 2.158762803135635488e-10 5.868567078077197713e-02 3.516756952640669454e+00 1.293815003625153448e+00 5.136650979362147569e-04 4.886684043369764197e-02 6.837522045182746086e-06 0.000000000000000000e+00 4.793857188106088740e-01 3.802013188978099478e+00 1.380534217046924658e-06 2.650674772839941018e-01 1.338204213144455887e-09 6.111141533812077266e-12 1.694250832189109137e-04 1.149381886405614139e-07 2.247946542074438355e-10 0.000000000000000000e+00 4.193289254758195950e-07 5.260772362535345425e-04 1.160956810316195046e-04 1.758922509805918924e-02 6.726773790606630637e-03 2.375198348229383449e-04 2.531624981204844548e-10 9.080083947132309670e-21 7.884315662115245260e+00 0.000000000000000000e+00 3.987153838242669668e+00 1.142563846469784455e-02 3.004661869537198632e-02 1.205369498014276057e-02 3.369809228685146663e-06 9.127259144634666810e-02 7.206878014274909380e-09 2.811265560943875474e+00 2.364343398663019513e-04 0.000000000000000000e+00 9.917609178896590050e-02 1.029839356149118146e+00 4.051452005291673915e-13 5.802413684027434015e-02 1.795945282617027896e-15 8.863318504403671242e-10 1.463048418213550429e-04 1.020434265246657757e-01 2.722004330869710192e-04 0.000000000000000000e+00 1.734704741289341268e+00 1.124053163576847697e-07 1.316060994753081789e-02 4.421178261903196960e-02 1.767993215918789884e+00 3.461308846479660972e-01 6.443451840376370754e-01 9.119373955367487961e-01 5.294702427025446134e-01 0.000000000000000000e+00 9.787910102281537766e-03 1.412876258437821553e-01 4.129551438029325670e-04 9.638803598641541015e+00 9.355376780809493420e-02 5.576765077731047843e-06 6.716387845746739063e-14 8.233772454920639288e-08 2.571435315282432412e-05 0.000000000000000000e+00 3.737043640188273536e-02 2.028092877468047339e-01 8.820219203544573672e-01 5.020275783965556099e-02 1.254630550507510414e-04 6.606482168661495180e+00 5.404915692006519448e-12 1.518465966169336268e+00 8.404944050708317016e-05 0.000000000000000000e+00
0.000000000000000000e+00 1.731148408807923746e-05 1.255471561098039368e+00 3.342787925134377743e-11 2.184497082748824703e-01 1.202739218308473523e+00 9.477308373834983923e-01 9.801950189228598487e-07 6.035562560634417234e-02 1.123480957961255105e-05 0.000000000000000000e+00 2.973748044253410328e-01 6.545446426717646204e+00 3.480253255440225364e-06 3.704837908497713994e-01 2.905831266585041664e-10 2.148670393892274658e-12 2.256591137768284693e-04 2.119997446043308931e-07 3.621719582619761206e-09 0.000000000000000000e+00 5.502273414354037080e-08 3.000923856049771826e-03 1.747576572299658923e-04 4.778651548022905780e-03 9.016053306999031666e-03 8.378128514955387454e-05 6.234644436171393158e-11 3.812833273753611127e-21 1.175541308609728830e-01 0.000000000000000000e+00 5.701664291615935021e+00 1.790575324757550171e-02 7.308943150604868544e-02 3.087623969682827194e-02 3.453565491336845233e-06 2.644125746564571222e-02 9.644780476183935762e-09 3.477565049034958999e+00 4.840015206475662551e-04 0.000000000000000000e+00 1.644178504729102985e-01 6.095125586592419209e-01 1.471515591403638382e-13 1.066935408508538768e-01 6.548288026541630945e-16 2.821875520950531521e-10 1.908772515802681965e-04 1.526583627053065828e-01 1.388678718828967827e-04 0.000000000000000000e+00 2.851081185566478826e+00 3.646689079623013081e-08 7.039340218668882487e-02 7.708038762328716167e-03 5.782101481979675661e-01 8.781912796439926561e-02 4.797671562173915771e-01 3.659505470650514236e-01 1.410112214572022959e-01 0.000000000000000000e+00 1.891462052105588598e-02 4.504212292761537034e-02 4.399285918150552073e-04 7.825242873640910091e+00 3.689758155369198267e+00 3.129006167839959009e-06 8.438758934458793408e-13 1.778514960195964991e-07 9.935471320828374311e-05 0.000000000000000000e+00 6.322842833576848565e-02 1.357764751217457599e-01 1.559681653716646021e+00 1.062202739123335460e-01 1.512871679724626299e-04 6.937965236132585645e+00 5.842216671200558124e-13 5.089580463273747135e+00 1.542299359404989683e-05 0.000000000000000000e+00
0.000000000000000000e+00 5.760225478936934629e-05 1.519279268024086527e+00 1.193767408693113713e-11 2.388000875727262218e-01 1.823843580264820963e+00 7.878529288943046938e-01 3.785403755765010900e-07 3.759519801379632847e-02 1.569486079493268084e-05 0.000000000000000000e+00 2.898290474754277035e+00 3.352364365468979202e+00 1.578456266873847226e-06 5.803770956669119380e-02 1.506226392873163597e-09 2.766635822884412505e-12 8.211332867733855696e-04 1.277581183613497903e-07 1.116227861014722352e-08 0.000000000000000000e+00 1.007376270192149114e-08 9.970884975530499000e-04 2.580260449471044821e-04 2.564862796269264719e-03 8.577834680957120012e-03 1.009610396166220331e-04 6.835091184285093310e-11 1.855427701195474555e-20 3.664671760939126888e-02 0.000000000000000000e+00 2.407817286665569156e+00 1.149264502982346586e-01 8.116815159552880077e-02 1.097246687008114341e-01 3.276095490149129268e-06 1.921185053900807335e-02 1.264408926309079834e-08 6.780679647028020618e+00 2.978110925122254803e-03 0.000000000000000000e+00 1.126339370186870414e-01 1.353592487713171401e-02 4.210829449965652645e-13 7.048215925667591364e-01 9.912054822687513547e-16 7.515475294885214383e-11 2.523605878540946426e-04 5.159101238401092582e-01 1.856442150684110240e-04 0.000000000000000000e+00 5.116657364858180124e+00 6.902234591373589358e-08 4.918308898888232653e-03 2.739579698754652029e-02 1.307466421710144211e-01 9.156169067738441358e-02 4.392307425563214629e+00 1.838427671537570252e-01 3.059224162422176652e-01 0.000000000000000000e+00 1.732523498848347054e-02 1.134471158340373959e-01 1.587464473006605040e-03 9.069548178847075093e+00 1.502734079772289233e+00 8.200282142228490195e-07 9.496452912394391953e-13 1.036283236893085597e-06 2.888917669221809223e-04 0.000000000000000000e+00 4.219621233493483364e-02 7.853226073205690771e-02 5.063201890420682361e+00 2.662124736897252073e-03 1.878338779899366834e-04 2.914727751190104854e-01 7.933336065909258165e-13 3.438022303310632299e+00 3.602555804110100786e-05 0.000000000000000000e+00
0.000000000000000000e+00 2.227534485011565626e-05 1.785020446248453796e+00 9.379120073221611128e-12 2.257930208474095146e-01 6.710195919580558055e+00 9.932252727563550126e-03 2.488130057352941187e-07 1.659321627308453853e-02 1.858236623372069033e-05 0.000000000000000000e+00 3.293674566625918843e+00 1.001803241889707818e+00 5.262258702359848298e-07 2.475303864199978054e+00 1.081308327734884662e-09 6.802943110749314107e-12 3.658911720665114541e-04 4.289259675024230305e-08 6.396726541454913575e-08 0.000000000000000000e+00 2.843499627586639103e-09 1.544703403736520642e-04 8.853289777560853025e-04 8.071084078639963319e-04 1.196777592185382065e-02 2.916255439559842534e-05 9.601416178461956356e-12 7.129284590575668219e-21 1.756434901642857718e-02 0.000000000000000000e+00 3.732378124514303397e-01 1.027956799613079092e-01 1.003474285257508619e-01 1.548616026294526993e-01 4.327635678147270982e-07 2.589294658359686183e-02 6.149749991414319060e-08 4.853124553979260902e+00 4.225471738151895251e-03 0.000000000000000000e+00 3.370508073107758573e-02 8.246371886532958759e-03 7.592051056772773453e-13 6.526274916124990000e+00 1.118567332017544738e-15 4.498418073308501022e-11 1.895584826510089390e-04 1.481551656591673094e-01 8.596491624513404473e-04 0.000000000000000000e+00 7.996481356967666265e+00 1.404139555776684478e-07 3.095426489758425193e-04 2.217956935553313733e-02 6.663831492609895157e-01 2.364028052691798942e-01 3.460920340048811994e+00 5.200225873687253086e-01 1.379799094477237101e-02 0.000000000000000000e+00 7.994569634209827691e-02 2.266259077409748246e-01 2.181446703276638827e-03 9.819067984128894366e+00 3.319143357453062215e+00 1.336367853852849511e-06 1.838596273801512361e-11 6.998239506180570826e-07 2.123644448867689598e-03 0.000000000000000000e+00 2.551401087240950244e-02 2.519115325821166818e-01 8.151656013802901057e+00 2.752892483403753063e-03 4.670135669030831341e-03 1.959229033912619489e-01 8.195998193991276206e-13 2.938093894347184154e+00 8.609230167728721439e-06 0.000000000000000000e+00
